codigo_indicador,codigo_pais,codigo_area,incluido,motivo
ECO_PC,ARE,MDE,SI,
ECO_PC,TUR,MDE,SI,
ECO_PC,YEM,MDE,NO,Falta PIB nominal nacional 2024
ECO_PC,ATG,NAC,SI,
ECO_PC,BHS,NAC,SI,
ECO_PC,BRB,NAC,SI,
ECO_PC,BMU,NAC,SI,
ECO_PC,BLZ,NAC,SI,
ECO_PC,VGB,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,CAN,NAC,SI,
ECO_PC,CYM,NAC,SI,
ECO_PC,CRI,NAC,SI,
ECO_PC,CUB,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,DMA,NAC,SI,
ECO_PC,DOM,NAC,SI,
ECO_PC,SLV,NAC,SI,
ECO_PC,GRL,NAC,NO,PIB disponible solo para 2023.0; se exige 2024
ECO_PC,GRD,NAC,SI,
ECO_PC,GLP,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,GTM,NAC,SI,
ECO_PC,HTI,NAC,SI,
ECO_PC,HND,NAC,SI,
ECO_PC,JAM,NAC,SI,
ECO_PC,MTQ,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,MEX,NAC,SI,
ECO_PC,MSR,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,CUW,NAC,SI,
ECO_PC,ABW,NAC,SI,
ECO_PC,SXM,NAC,SI,
ECO_PC,BES,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,NIC,NAC,SI,
ECO_PC,PAN,NAC,SI,
ECO_PC,PRI,NAC,SI,
ECO_PC,BLM,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,KNA,NAC,SI,
ECO_PC,AIA,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,LCA,NAC,SI,
ECO_PC,MAF,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,SPM,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,VCT,NAC,SI,
ECO_PC,TTO,NAC,SI,
ECO_PC,TCA,NAC,SI,
ECO_PC,USA,NAC,SI,
ECO_PC,VIR,NAC,NO,Falta PIB nominal nacional 2024
ECO_PC,AZE,RUE,SI,
ECO_PC,ARM,RUE,SI,
ECO_PC,BLR,RUE,SI,
ECO_PC,GEO,RUE,SI,
ECO_PC,KAZ,RUE,SI,
ECO_PC,KGZ,RUE,SI,
ECO_PC,RUS,RUE,SI,
ECO_PC,TJK,RUE,SI,
ECO_PC,TKM,RUE,SI,
ECO_PC,UZB,RUE,SI,
ECO_PC,AFG,SAI,SI,
ECO_PC,BGD,SAI,SI,
ECO_PC,BTN,SAI,SI,
ECO_PC,LKA,SAI,SI,
ECO_PC,IND,SAI,SI,
ECO_PC,MDV,SAI,SI,
ECO_PC,NPL,SAI,SI,
ECO_PC,PAK,SAI,SI,
ECO_PC,ARG,SAM,SI,
ECO_PC,BOL,SAM,SI,
ECO_PC,BRA,SAM,SI,
ECO_PC,CHL,SAM,SI,
ECO_PC,COL,SAM,SI,
ECO_PC,ECU,SAM,SI,
ECO_PC,FLK,SAM,NO,Falta PIB nominal nacional 2024
ECO_PC,GUF,SAM,NO,Falta PIB nominal nacional 2024
ECO_PC,GUY,SAM,SI,
ECO_PC,PRY,SAM,SI,
ECO_PC,PER,SAM,SI,
ECO_PC,SUR,SAM,SI,
ECO_PC,URY,SAM,SI,
ECO_PC,VEN,SAM,SI,
HUM_IDH,DZA,AFR,SI,
HUM_IDH,AGO,AFR,SI,
HUM_IDH,BWA,AFR,SI,
HUM_IDH,IOT,AFR,NO,Falta IDH nacional 2023
HUM_IDH,BDI,AFR,SI,
HUM_IDH,CMR,AFR,SI,
HUM_IDH,CPV,AFR,SI,
HUM_IDH,CAF,AFR,SI,
HUM_IDH,TCD,AFR,SI,
HUM_IDH,COM,AFR,SI,
HUM_IDH,MYT,AFR,NO,Falta IDH nacional 2023
HUM_IDH,COG,AFR,SI,
HUM_IDH,COD,AFR,SI,
HUM_IDH,BEN,AFR,SI,
HUM_IDH,GNQ,AFR,SI,
HUM_IDH,ETH,AFR,SI,
HUM_IDH,ERI,AFR,SI,
HUM_IDH,DJI,AFR,SI,
HUM_IDH,GAB,AFR,SI,
HUM_IDH,GMB,AFR,SI,
HUM_IDH,GHA,AFR,SI,
HUM_IDH,GIN,AFR,SI,
HUM_IDH,CIV,AFR,SI,
HUM_IDH,KEN,AFR,SI,
HUM_IDH,LSO,AFR,SI,
HUM_IDH,LBR,AFR,SI,
HUM_IDH,LBY,AFR,SI,
HUM_IDH,MDG,AFR,SI,
HUM_IDH,MWI,AFR,SI,
HUM_IDH,MLI,AFR,SI,
HUM_IDH,MRT,AFR,SI,
HUM_IDH,MUS,AFR,SI,
HUM_IDH,MAR,AFR,SI,
HUM_IDH,MOZ,AFR,SI,
HUM_IDH,NAM,AFR,SI,
HUM_IDH,NER,AFR,SI,
HUM_IDH,NGA,AFR,SI,
HUM_IDH,GNB,AFR,SI,
HUM_IDH,REU,AFR,NO,Falta IDH nacional 2023
HUM_IDH,RWA,AFR,SI,
HUM_IDH,SHN,AFR,NO,Falta IDH nacional 2023
HUM_IDH,STP,AFR,SI,
HUM_IDH,SEN,AFR,SI,
HUM_IDH,SYC,AFR,SI,
HUM_IDH,SLE,AFR,SI,
HUM_IDH,SOM,AFR,SI,
HUM_IDH,ZAF,AFR,SI,
HUM_IDH,ZWE,AFR,SI,
HUM_IDH,SSD,AFR,SI,
HUM_IDH,SDN,AFR,SI,
HUM_IDH,ESH,AFR,NO,Falta IDH nacional 2023
HUM_IDH,SWZ,AFR,SI,
HUM_IDH,TGO,AFR,SI,
HUM_IDH,TUN,AFR,SI,
HUM_IDH,UGA,AFR,SI,
HUM_IDH,EGY,AFR,SI,
HUM_IDH,TZA,AFR,SI,
HUM_IDH,BFA,AFR,SI,
HUM_IDH,ZMB,AFR,SI,
HUM_IDH,ASM,APC,NO,Falta IDH nacional 2023
HUM_IDH,AUS,APC,SI,
HUM_IDH,SLB,APC,SI,
HUM_IDH,BRN,APC,SI,
HUM_IDH,MMR,APC,SI,
HUM_IDH,KHM,APC,SI,
HUM_IDH,TWN,APC,NO,Falta IDH nacional 2023
HUM_IDH,CXR,APC,NO,Falta IDH nacional 2023
HUM_IDH,CCK,APC,NO,Falta IDH nacional 2023
HUM_IDH,COK,APC,NO,Falta IDH nacional 2023
HUM_IDH,FJI,APC,SI,
HUM_IDH,PYF,APC,NO,Falta IDH nacional 2023
HUM_IDH,KIR,APC,SI,
HUM_IDH,GUM,APC,NO,Falta IDH nacional 2023
HUM_IDH,IDN,APC,SI,
HUM_IDH,JPN,APC,SI,
HUM_IDH,PRK,APC,NO,Falta IDH nacional 2023
HUM_IDH,KOR,APC,SI,
HUM_IDH,LAO,APC,SI,
HUM_IDH,MYS,APC,SI,
HUM_IDH,MNG,APC,SI,
HUM_IDH,NRU,APC,SI,
HUM_IDH,NCL,APC,NO,Falta IDH nacional 2023
HUM_IDH,VUT,APC,SI,
HUM_IDH,NZL,APC,SI,
HUM_IDH,NIU,APC,NO,Falta IDH nacional 2023
HUM_IDH,NFK,APC,NO,Falta IDH nacional 2023
HUM_IDH,MNP,APC,NO,Falta IDH nacional 2023
HUM_IDH,FSM,APC,SI,
HUM_IDH,MHL,APC,SI,
HUM_IDH,PLW,APC,SI,
HUM_IDH,PNG,APC,SI,
HUM_IDH,PHL,APC,SI,
HUM_IDH,PCN,APC,NO,Falta IDH nacional 2023
HUM_IDH,TLS,APC,SI,
HUM_IDH,SGP,APC,SI,
HUM_IDH,VNM,APC,SI,
HUM_IDH,THA,APC,SI,
HUM_IDH,TKL,APC,NO,Falta IDH nacional 2023
HUM_IDH,TON,APC,SI,
HUM_IDH,TUV,APC,SI,
HUM_IDH,WLF,APC,NO,Falta IDH nacional 2023
HUM_IDH,WSM,APC,SI,
HUM_IDH,CHN,CHN,SI,
HUM_IDH,HKG,CHN,SI,
HUM_IDH,MAC,CHN,NO,Falta IDH nacional 2023
HUM_IDH,ALB,EUR,SI,
HUM_IDH,AND,EUR,SI,
HUM_IDH,AUT,EUR,SI,
HUM_IDH,BEL,EUR,SI,
HUM_IDH,BIH,EUR,SI,
HUM_IDH,BGR,EUR,SI,
HUM_IDH,HRV,EUR,SI,
HUM_IDH,CYP,EUR,SI,
HUM_IDH,CZE,EUR,SI,
HUM_IDH,DNK,EUR,SI,
HUM_IDH,EST,EUR,SI,
HUM_IDH,FRO,EUR,NO,Falta IDH nacional 2023
HUM_IDH,FIN,EUR,SI,
HUM_IDH,ALA,EUR,NO,Falta IDH nacional 2023
HUM_IDH,FRA,EUR,SI,
HUM_IDH,DEU,EUR,SI,
HUM_IDH,GIB,EUR,NO,Falta IDH nacional 2023
HUM_IDH,GRC,EUR,SI,
HUM_IDH,VAT,EUR,NO,Falta IDH nacional 2023
HUM_IDH,HUN,EUR,SI,
HUM_IDH,ISL,EUR,SI,
HUM_IDH,IRL,EUR,SI,
HUM_IDH,ITA,EUR,SI,
HUM_IDH,LVA,EUR,SI,
HUM_IDH,LIE,EUR,SI,
HUM_IDH,LTU,EUR,SI,
HUM_IDH,LUX,EUR,SI,
HUM_IDH,MLT,EUR,SI,
HUM_IDH,MCO,EUR,NO,Falta IDH nacional 2023
HUM_IDH,MDA,EUR,SI,
HUM_IDH,MNE,EUR,SI,
HUM_IDH,NLD,EUR,SI,
HUM_IDH,NOR,EUR,SI,
HUM_IDH,POL,EUR,SI,
HUM_IDH,PRT,EUR,SI,
HUM_IDH,ROU,EUR,SI,
HUM_IDH,SMR,EUR,SI,
HUM_IDH,SRB,EUR,SI,
HUM_IDH,SVK,EUR,SI,
HUM_IDH,SVN,EUR,SI,
HUM_IDH,ESP,EUR,SI,
HUM_IDH,SJM,EUR,NO,Falta IDH nacional 2023
HUM_IDH,SWE,EUR,SI,
HUM_IDH,CHE,EUR,SI,
HUM_IDH,UKR,EUR,SI,
HUM_IDH,MKD,EUR,SI,
HUM_IDH,GBR,EUR,SI,
HUM_IDH,GGY,EUR,NO,Falta IDH nacional 2023
HUM_IDH,JEY,EUR,NO,Falta IDH nacional 2023
HUM_IDH,IMN,EUR,NO,Falta IDH nacional 2023
HUM_IDH,XKX,EUR,NO,Falta IDH nacional 2023
HUM_IDH,BHR,MDE,SI,
HUM_IDH,PSE,MDE,SI,
HUM_IDH,IRN,MDE,SI,
HUM_IDH,IRQ,MDE,SI,
HUM_IDH,ISR,MDE,SI,
HUM_IDH,JOR,MDE,SI,
HUM_IDH,KWT,MDE,SI,
HUM_IDH,LBN,MDE,SI,
HUM_IDH,OMN,MDE,SI,
HUM_IDH,QAT,MDE,SI,
HUM_IDH,SAU,MDE,SI,
HUM_IDH,SYR,MDE,SI,
HUM_IDH,ARE,MDE,SI,
HUM_IDH,TUR,MDE,SI,
HUM_IDH,YEM,MDE,SI,
HUM_IDH,ATG,NAC,SI,
HUM_IDH,BHS,NAC,SI,
HUM_IDH,BRB,NAC,SI,
HUM_IDH,BMU,NAC,NO,Falta IDH nacional 2023
HUM_IDH,BLZ,NAC,SI,
HUM_IDH,VGB,NAC,NO,Falta IDH nacional 2023
HUM_IDH,CAN,NAC,SI,
HUM_IDH,CYM,NAC,NO,Falta IDH nacional 2023
HUM_IDH,CRI,NAC,SI,
HUM_IDH,CUB,NAC,SI,
HUM_IDH,DMA,NAC,SI,
HUM_IDH,DOM,NAC,SI,
HUM_IDH,SLV,NAC,SI,
HUM_IDH,GRL,NAC,NO,Falta IDH nacional 2023
HUM_IDH,GRD,NAC,SI,
HUM_IDH,GLP,NAC,NO,Falta IDH nacional 2023
HUM_IDH,GTM,NAC,SI,
HUM_IDH,HTI,NAC,SI,
HUM_IDH,HND,NAC,SI,
HUM_IDH,JAM,NAC,SI,
HUM_IDH,MTQ,NAC,NO,Falta IDH nacional 2023
HUM_IDH,MEX,NAC,SI,
HUM_IDH,MSR,NAC,NO,Falta IDH nacional 2023
HUM_IDH,CUW,NAC,NO,Falta IDH nacional 2023
HUM_IDH,ABW,NAC,NO,Falta IDH nacional 2023
HUM_IDH,SXM,NAC,NO,Falta IDH nacional 2023
HUM_IDH,BES,NAC,NO,Falta IDH nacional 2023
HUM_IDH,NIC,NAC,SI,
HUM_IDH,PAN,NAC,SI,
HUM_IDH,PRI,NAC,NO,Falta IDH nacional 2023
HUM_IDH,BLM,NAC,NO,Falta IDH nacional 2023
HUM_IDH,KNA,NAC,SI,
HUM_IDH,AIA,NAC,NO,Falta IDH nacional 2023
HUM_IDH,LCA,NAC,SI,
HUM_IDH,MAF,NAC,NO,Falta IDH nacional 2023
HUM_IDH,SPM,NAC,NO,Falta IDH nacional 2023
HUM_IDH,VCT,NAC,SI,
HUM_IDH,TTO,NAC,SI,
HUM_IDH,TCA,NAC,NO,Falta IDH nacional 2023
HUM_IDH,USA,NAC,SI,
HUM_IDH,VIR,NAC,NO,Falta IDH nacional 2023
HUM_IDH,AZE,RUE,SI,
HUM_IDH,ARM,RUE,SI,
HUM_IDH,BLR,RUE,SI,
HUM_IDH,GEO,RUE,SI,
HUM_IDH,KAZ,RUE,SI,
HUM_IDH,KGZ,RUE,SI,
HUM_IDH,RUS,RUE,SI,
HUM_IDH,TJK,RUE,SI,
HUM_IDH,TKM,RUE,SI,
HUM_IDH,UZB,RUE,SI,
HUM_IDH,AFG,SAI,SI,
HUM_IDH,BGD,SAI,SI,
HUM_IDH,BTN,SAI,SI,
HUM_IDH,LKA,SAI,SI,
HUM_IDH,IND,SAI,SI,
HUM_IDH,MDV,SAI,SI,
HUM_IDH,NPL,SAI,SI,
HUM_IDH,PAK,SAI,SI,
HUM_IDH,ARG,SAM,SI,
HUM_IDH,BOL,SAM,SI,
HUM_IDH,BRA,SAM,SI,
HUM_IDH,CHL,SAM,SI,
HUM_IDH,COL,SAM,SI,
HUM_IDH,ECU,SAM,SI,
HUM_IDH,FLK,SAM,NO,Falta IDH nacional 2023
HUM_IDH,GUF,SAM,NO,Falta IDH nacional 2023
HUM_IDH,GUY,SAM,SI,
HUM_IDH,PRY,SAM,SI,
HUM_IDH,PER,SAM,SI,
HUM_IDH,SUR,SAM,SI,
HUM_IDH,URY,SAM,SI,
HUM_IDH,VEN,SAM,SI,
