periodo,codigo_pais,codigo_indicador,valor,unidad,anio_referencia,codigo_fuente,observaciones
RG2025_V1,GRC,POB_URB,78.7746303842,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GRC,POB_EDAD,45.747,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GRC,HUM_EV,81.7365853659,anios,2023,WB_WDI,
RG2025_V1,GRC,ECO_PC,25501.9049198187,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GRC,HUM_IDH,0.908,indice_0_1,2023,UNDP_HDR,
RG2025_V1,GRL,TERR_DENS,0.1358679498,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GRL,POB_URB,88.063114775,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GRL,POB_EDAD,34.229,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GRL,HUM_EV,70.9724390244,anios,2023,WB_WDI,
RG2025_V1,GRD,TERR_DENS,345.0441176471,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GRD,POB_URB,36.4621282386,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GRD,POB_EDAD,33.385,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GRD,HUM_EV,75.205,anios,2023,WB_WDI,
RG2025_V1,GRD,ECO_PC,11527.8401812893,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GRD,HUM_IDH,0.791,indice_0_1,2023,UNDP_HDR,
RG2025_V1,GLP,TERR_DENS,230.7382716049,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GLP,POB_EDAD,46.574,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GUM,TERR_DENS,312.9888888889,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GUM,POB_URB,94.1349341639,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GUM,POB_EDAD,31.12,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GUM,HUM_EV,77.209,anios,2023,WB_WDI,
RG2025_V1,GTM,TERR_DENS,174.3923198955,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GTM,POB_URB,55.6082319566,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GTM,POB_EDAD,22.63,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GTM,HUM_EV,72.602,anios,2023,WB_WDI,
RG2025_V1,GTM,ECO_PC,6150.8923136096,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GTM,HUM_IDH,0.662,indice_0_1,2023,UNDP_HDR,
RG2025_V1,GIN,TERR_DENS,61.4509645125,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GIN,POB_URB,37.6454083955,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GIN,POB_EDAD,17.984,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GIN,HUM_EV,60.74,anios,2023,WB_WDI,
RG2025_V1,GIN,ECO_PC,1694.9544478712,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GIN,HUM_IDH,0.5,indice_0_1,2023,UNDP_HDR,
RG2025_V1,GUY,TERR_DENS,3.9594155537,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,GUY,POB_URB,26.465145728,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,GUY,POB_EDAD,25.607,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,GUY,HUM_EV,70.18,anios,2023,WB_WDI,
RG2025_V1,GUY,ECO_PC,29675.0716266038,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,GUY,HUM_IDH,0.776,indice_0_1,2023,UNDP_HDR,
RG2025_V1,HTI,TERR_DENS,432.0063134978,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,HTI,POB_URB,54.4496819336,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,HTI,POB_EDAD,23.511,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,HTI,HUM_EV,64.936,anios,2023,WB_WDI,
RG2025_V1,HTI,ECO_PC,2060.3550426195,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,HTI,HUM_IDH,0.554,indice_0_1,2023,UNDP_HDR,
RG2025_V1,VAT,TERR_DENS,1159.0909090909,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,VAT,POB_EDAD,59.625,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,HND,TERR_DENS,98.363142372,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,HND,POB_URB,58.3132392705,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,HND,POB_EDAD,23.546,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,HND,HUM_EV,72.884,anios,2023,WB_WDI,
RG2025_V1,HND,ECO_PC,3415.9599636255,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,HND,HUM_IDH,0.645,indice_0_1,2023,UNDP_HDR,
RG2025_V1,HKG,TERR_DENS,7043.880952381,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,HKG,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,HKG,POB_EDAD,46.155,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,HKG,HUM_EV,85.2473170732,anios,2023,WB_WDI,
RG2025_V1,HKG,ECO_PC,55073.960725023,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,HKG,HUM_IDH,0.955,indice_0_1,2023,UNDP_HDR,
RG2025_V1,HUN,TERR_DENS,105.5477317554,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,HUN,POB_URB,70.2923026891,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,HUN,POB_EDAD,43.317,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,HUN,HUM_EV,76.5707317073,anios,2023,WB_WDI,
RG2025_V1,HUN,ECO_PC,23030.7050319541,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,HUN,HUM_IDH,0.87,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ISL,TERR_DENS,3.9499156997,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ISL,POB_URB,94.1518261785,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ISL,POB_EDAD,35.808,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ISL,HUM_EV,82.456097561,anios,2023,WB_WDI,
RG2025_V1,ISL,ECO_PC,84357.6116536825,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ISL,HUM_IDH,0.972,indice_0_1,2023,UNDP_HDR,
RG2025_V1,IND,TERR_DENS,492.3551898802,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,IND,POB_URB,35.0676918424,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,IND,POB_EDAD,28.06,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,IND,HUM_EV,72.003,anios,2023,WB_WDI,
RG2025_V1,IND,ECO_PC,2591.9916714308,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,IND,HUM_IDH,0.685,indice_0_1,2023,UNDP_HDR,
RG2025_V1,IDN,TERR_DENS,150.971123436,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,IDN,POB_URB,58.1179353398,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,IDN,POB_EDAD,29.831,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,IDN,HUM_EV,71.146,anios,2023,WB_WDI,
RG2025_V1,IDN,ECO_PC,4925.4364151778,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,IDN,HUM_IDH,0.728,indice_0_1,2023,UNDP_HDR,
RG2025_V1,IRN,TERR_DENS,56.960051772,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,IRN,POB_URB,76.6759567261,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,IRN,POB_EDAD,32.866,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,IRN,HUM_EV,77.654,anios,2023,WB_WDI,
RG2025_V1,IRN,ECO_PC,5190.1696469294,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,IRN,HUM_IDH,0.799,indice_0_1,2023,UNDP_HDR,
RG2025_V1,IRQ,TERR_DENS,108.3103632552,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,IRQ,POB_URB,69.8682785034,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,IRQ,POB_EDAD,20.345,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,IRQ,HUM_EV,72.324,anios,2023,WB_WDI,
RG2025_V1,IRQ,ECO_PC,6073.6103234271,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,IRQ,HUM_IDH,0.695,indice_0_1,2023,UNDP_HDR,
RG2025_V1,IRL,TERR_DENS,77.0508782116,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,IRL,POB_URB,64.1152082461,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,IRL,POB_EDAD,38.416,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,IRL,HUM_EV,82.8073170732,anios,2023,WB_WDI,
RG2025_V1,IRL,ECO_PC,115919.2397791377,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,IRL,HUM_IDH,0.949,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ISR,TERR_DENS,439.7958410351,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ISR,POB_URB,91.5089569795,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ISR,POB_EDAD,29.15,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ISR,HUM_EV,83.1951219512,anios,2023,WB_WDI,
RG2025_V1,ISR,ECO_PC,57769.6418393683,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ISR,HUM_IDH,0.919,indice_0_1,2023,UNDP_HDR,
RG2025_V1,ITA,TERR_DENS,200.0076525091,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,ITA,POB_URB,69.5381540123,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,ITA,POB_EDAD,47.461,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,ITA,HUM_EV,83.3512195122,anios,2023,WB_WDI,
RG2025_V1,ITA,ECO_PC,40163.8067464233,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,ITA,HUM_IDH,0.915,indice_0_1,2023,UNDP_HDR,
RG2025_V1,CIV,TERR_DENS,102.8664968553,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,CIV,POB_URB,53.4075201639,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,CIV,POB_EDAD,18.097,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,CIV,HUM_EV,61.944,anios,2023,WB_WDI,
RG2025_V1,CIV,ECO_PC,2727.8936074919,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,CIV,HUM_IDH,0.582,indice_0_1,2023,UNDP_HDR,
RG2025_V1,JAM,TERR_DENS,261.9649122807,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,JAM,POB_URB,58.4510149367,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,JAM,POB_EDAD,31.673,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,JAM,HUM_EV,71.479,anios,2023,WB_WDI,
RG2025_V1,JAM,ECO_PC,7753.7928357532,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,JAM,HUM_IDH,0.72,indice_0_1,2023,UNDP_HDR,
RG2025_V1,JPN,TERR_DENS,337.6683123349,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,JPN,POB_URB,92.0826903891,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,JPN,POB_EDAD,48.958,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,JPN,HUM_EV,84.0412195122,anios,2023,WB_WDI,
RG2025_V1,JPN,ECO_PC,33857.8200139629,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,JPN,HUM_IDH,0.925,indice_0_1,2023,UNDP_HDR,
RG2025_V1,KAZ,TERR_DENS,7.7207682335,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KAZ,POB_URB,61.7560919499,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KAZ,POB_EDAD,29.464,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KAZ,HUM_EV,74.402,anios,2023,WB_WDI,
RG2025_V1,KAZ,ECO_PC,14154.63043371,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KAZ,HUM_IDH,0.837,indice_0_1,2023,UNDP_HDR,
RG2025_V1,JOR,TERR_DENS,129.7462328536,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,JOR,POB_URB,92.6822368683,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,JOR,POB_EDAD,24.279,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,JOR,HUM_EV,77.814,anios,2023,WB_WDI,
RG2025_V1,JOR,ECO_PC,5073.9170833415,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,JOR,HUM_IDH,0.754,indice_0_1,2023,UNDP_HDR,
RG2025_V1,KEN,TERR_DENS,99.0443111225,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KEN,POB_URB,31.6330340816,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KEN,POB_EDAD,19.526,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KEN,HUM_EV,63.646,anios,2023,WB_WDI,
RG2025_V1,KEN,ECO_PC,2133.4618584298,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KEN,HUM_IDH,0.628,indice_0_1,2023,UNDP_HDR,
RG2025_V1,PRK,TERR_DENS,220.6713977244,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,PRK,POB_URB,63.5382165423,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,PRK,POB_EDAD,36.048,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,PRK,HUM_EV,73.642,anios,2023,WB_WDI,
RG2025_V1,KOR,TERR_DENS,529.3753586066,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KOR,POB_URB,81.164555172,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KOR,POB_EDAD,44.486,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KOR,HUM_EV,83.4292682927,anios,2023,WB_WDI,
RG2025_V1,KOR,ECO_PC,36262.0980249291,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KOR,HUM_IDH,0.937,indice_0_1,2023,UNDP_HDR,
RG2025_V1,KWT,TERR_DENS,282.0470819304,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KWT,POB_URB,100,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KWT,POB_EDAD,34.499,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KWT,HUM_EV,83.187804878,anios,2023,WB_WDI,
RG2025_V1,KWT,ECO_PC,32607.7304240328,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KWT,HUM_IDH,0.852,indice_0_1,2023,UNDP_HDR,
RG2025_V1,KGZ,TERR_DENS,38.0346037539,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,KGZ,POB_URB,34.7064391754,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,KGZ,POB_EDAD,25.127,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,KGZ,HUM_EV,72.2487804878,anios,2023,WB_WDI,
RG2025_V1,KGZ,ECO_PC,2527.358101293,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,KGZ,HUM_IDH,0.72,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LAO,TERR_DENS,34.1119930676,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LAO,POB_URB,38.8070088517,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LAO,POB_EDAD,24.284,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LAO,HUM_EV,68.964,anios,2023,WB_WDI,
RG2025_V1,LAO,ECO_PC,2123.9780007006,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LAO,HUM_IDH,0.617,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LBN,TERR_DENS,571.7911045943,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LBN,POB_URB,90.4524074198,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LBN,POB_EDAD,28.323,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LBN,HUM_EV,77.817,anios,2023,WB_WDI,
RG2025_V1,LBN,ECO_PC,4473.2713444113,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LBN,HUM_IDH,0.752,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LSO,TERR_DENS,77.843544137,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LSO,POB_URB,42.6781596805,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LSO,POB_EDAD,21.427,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LSO,HUM_EV,57.375,anios,2023,WB_WDI,
RG2025_V1,LSO,ECO_PC,1023.0400884221,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LSO,HUM_IDH,0.55,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LVA,TERR_DENS,29.7856339386,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LVA,POB_URB,68.3586316343,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LVA,POB_EDAD,43.078,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LVA,HUM_EV,75.4268292683,anios,2023,WB_WDI,
RG2025_V1,LVA,ECO_PC,23506.5367714996,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LVA,HUM_IDH,0.889,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LBR,TERR_DENS,59.5017234219,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LBR,POB_URB,54.9978634822,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LBR,POB_EDAD,18.358,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LBR,HUM_EV,62.163,anios,2023,WB_WDI,
RG2025_V1,LBR,ECO_PC,851.4983306944,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LBR,HUM_IDH,0.51,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LBY,TERR_DENS,4.238922673,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LBY,POB_URB,87.864719792,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LBY,POB_EDAD,27.196,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LBY,HUM_EV,69.339,anios,2023,WB_WDI,
RG2025_V1,LBY,ECO_PC,6569.1587467472,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LBY,HUM_IDH,0.721,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LIE,TERR_DENS,250.9625,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LIE,POB_URB,14.6783761234,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LIE,POB_EDAD,44.199,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LIE,HUM_EV,84.5951219512,anios,2023,WB_WDI,
RG2025_V1,LIE,ECO_PC,223230.0857351898,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LIE,HUM_IDH,0.938,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LTU,TERR_DENS,45.2100638978,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LTU,POB_URB,68.5754545832,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LTU,POB_EDAD,42.119,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LTU,HUM_EV,77.2902439024,anios,2023,WB_WDI,
RG2025_V1,LTU,ECO_PC,29905.7674458246,USD_corrientes_por_hab,2024,WB_WDI_NY.GDP.MKTP.CD,PIB nominal WDI 2024 / poblacion 2024.
RG2025_V1,LTU,HUM_IDH,0.895,indice_0_1,2023,UNDP_HDR,
RG2025_V1,LUX,TERR_DENS,264.3093880418,hab/km2,2025,CALC_UNWPP_FAOSTAT_OWID,Poblacion 2025 / superficie terrestre 2023.
RG2025_V1,LUX,POB_URB,94.8015300321,%,2023,WB_WDI_SP.URB.TOTL.IN.ZS,Definicion urbana nacional armonizada por ONU/WDI.
RG2025_V1,LUX,POB_EDAD,38.892,anios,2023,OWID_MEDIAN_AGE,
RG2025_V1,LUX,HUM_EV,83.3097560976,anios,2023,WB_WDI,
